Gene stable ID,Golden Hamster gene stable ID,Golden Hamster gene name,%id. target Golden Hamster gene identical to query gene,%id. query gene identical to target Golden Hamster gene,"Golden Hamster orthology confidence [0 low, 1 high]",Gene name
ENSMUSG00000088085,,,,,,Gm25343
ENSMUSG00000096799,,,,,,Gm22996
ENSMUSG00000087712,,,,,,Gm25828
ENSMUSG00000088314,,,,,,Gm26186
ENSMUSG00000096815,,,,,,Gm25086
ENSMUSG00000095618,,,,,,Gm26246
ENSMUSG00000077719,,,,,,Gm25724
ENSMUSG00000077649,,,,,,Gm24989
ENSMUSG00000094670,,,,,,Gm22006
ENSMUSG00000064858,,,,,,Snora43
ENSMUSG00000092704,,,,,,Gm24512
ENSMUSG00000088480,,,,,,Gm23643
ENSMUSG00000087975,,,,,,Gm23718
ENSMUSG00000089525,,,,,,Gm23833
ENSMUSG00000077214,,,,,,Gm23950
ENSMUSG00000095146,,,,,,Gm24387
ENSMUSG00000078026,,,,,,Mir466o
ENSMUSG00000104628,,,,,,Gm44319
ENSMUSG00000098677,,,,,,Mir7684
ENSMUSG00000065295,,,,,,Gm24134
ENSMUSG00000077163,,,,,,Gm24116
ENSMUSG00000096341,,,,,,Gm22886
ENSMUSG00000088243,,,,,,Gm25914
ENSMUSG00000098476,,,,,,Gm27852
ENSMUSG00000088143,,,,,,Gm24720
ENSMUSG00000065471,,,,,,Mir222
ENSMUSG00000095660,,,,,,Gm22274
ENSMUSG00000089024,,,,,,Gm25016
ENSMUSG00000093153,,,,,,Gm25033
ENSMUSG00000088890,,,,,,Gm22517
ENSMUSG00000094245,,,,,,Gm23966
ENSMUSG00000098435,ENSMAUG00000004421,Gm27492,95.1872,95.1872,1,Gm27492
ENSMUSG00000095723,,,,,,Gm23647
ENSMUSG00000098966,,,,,,Gm27701
ENSMUSG00000065529,,,,,,Mir22
ENSMUSG00000071036,,,,,,Gm10309
ENSMUSG00000098422,,,,,,Mir7016
ENSMUSG00000098511,,,,,,Mir7072
ENSMUSG00000088808,,,,,,Gm24077
ENSMUSG00000089617,,,,,,Scarna10
ENSMUSG00000088789,,,,,,Scarna13
ENSMUSG00000093822,,,,,,Gm24801
ENSMUSG00000089501,,,,,,Gm23479
ENSMUSG00000078002,,,,,,Mir880
ENSMUSG00000094641,,,,,,Gm23694
ENSMUSG00000095951,,,,,,Gm23963
ENSMUSG00000077622,,,,,,Gm23836
ENSMUSG00000106653,,,,,,Mir299a
ENSMUSG00000088370,,,,,,Gm22880
ENSMUSG00000087817,,,,,,Gm22492
ENSMUSG00000096371,,,,,,Gm22367
ENSMUSG00000094593,,,,,,Gm24744
ENSMUSG00000065398,,,,,,Mir188
ENSMUSG00000088944,,,,,,Gm23258
ENSMUSG00000105621,,,,,,Mirlet7f-1
ENSMUSG00000099074,,,,,,Gm27564
ENSMUSG00000098850,,,,,,Gm27390
ENSMUSG00000088704,,,,,,Gm25550
ENSMUSG00000095092,ENSMAUG00000021045,,67.7686,24.1888,0,AC125149.5
ENSMUSG00000098399,,,,,,Gm27995
ENSMUSG00000065238,,,,,,Gm22970
ENSMUSG00000094780,,,,,,Gm24659
ENSMUSG00000093933,,,,,,Gm25526
ENSMUSG00000077221,,,,,,Snord67
ENSMUSG00000077299,,,,,,Gm24126
ENSMUSG00000088747,,,,,,Gm23224
ENSMUSG00000084668,,,,,,Gm24633
ENSMUSG00000065862,,,,,,Gm24029
ENSMUSG00000065607,,,,,,Mir331
ENSMUSG00000098607,,,,,,Mir6360
ENSMUSG00000089301,,,,,,Gm24841
ENSMUSG00000094703,,,,,,Gm24486
ENSMUSG00000099039,,,,,,Gm27928
ENSMUSG00000077659,,,,,,Gm23323
ENSMUSG00000092851,,,,,,Gm25960
ENSMUSG00000096031,,,,,,Gm23189
ENSMUSG00000094894,,,,,,Mir465b-1
ENSMUSG00000089001,,,,,,Gm23852
ENSMUSG00000080659,,,,,,Gm24484
ENSMUSG00000097854,ENSMAUG00000010981,Gm26602,52.6316,62.5,1,Gm26602
ENSMUSG00000070106,ENSMAUG00000003685,Mir363,93.3333,93.3333,1,Mir363
ENSMUSG00000098310,,,,,,Mir8118
ENSMUSG00000076305,,,,,,Gm23063
ENSMUSG00000077711,,,,,,AF357399
ENSMUSG00000084666,,,,,,Gm23211
ENSMUSG00000077558,,,,,,Gm23705
ENSMUSG00000076333,,,,,,Mir599
ENSMUSG00000084737,,,,,,Gm25805
ENSMUSG00000065628,,,,,,Snord33
ENSMUSG00000106418,,,,,,Gm44397
ENSMUSG00000077131,,,,,,Gm23578
ENSMUSG00000077488,,,,,,Gm25276
ENSMUSG00000096784,,,,,,Gm24643
ENSMUSG00000099196,,,,,,Mir1258
ENSMUSG00000077196,,,,,,Gm22267
ENSMUSG00000089175,,,,,,Gm22433
ENSMUSG00000089447,,,,,,Gm22532
ENSMUSG00000070099,,,,,,Mir466
ENSMUSG00000093280,,,,,,Mir2861
ENSMUSG00000093034,,,,,,Gm23633
ENSMUSG00000088372,,,,,,Gm22881
ENSMUSG00000065340,,,,,,Gm25578
ENSMUSG00000098594,,,,,,Gm27628
ENSMUSG00000087936,,,,,,Gm23675
ENSMUSG00000088318,,,,,,Gm26187
ENSMUSG00000076014,,,,,,Mir669a-2
ENSMUSG00000065005,,,,,,n-R5s79
ENSMUSG00000106463,,,,,,Mir1291
ENSMUSG00000088383,,,,,,Gm24687
ENSMUSG00000098618,,,,,,Gm27299
ENSMUSG00000098979,,,,,,Gm27544
ENSMUSG00000097078,,,,,,Gm26566
ENSMUSG00000076456,,,,,,Mir760
ENSMUSG00000099042,,,,,,Mir7066
ENSMUSG00000096390,,,,,,Gm23687
ENSMUSG00000089218,,,,,,Gm23384
ENSMUSG00000105723,,,,,,Mir7210
ENSMUSG00000087929,,,,,,Gm23234
ENSMUSG00000105496,,,,,,Mir7004
ENSMUSG00000078035,,,,,,Mir293
ENSMUSG00000077611,,,,,,Gm23946
ENSMUSG00000065771,,,,,,n-R5s54
ENSMUSG00000105029,,,,,,Gm44363
ENSMUSG00000065479,,,,,,Mir125a
ENSMUSG00000088233,,,,,,Gm25428
ENSMUSG00000077647,,,,,,Gm24981
ENSMUSG00000077595,,,,,,Gm26019
ENSMUSG00000088337,,,,,,Gm22845
ENSMUSG00000088522,,,,,,Gm26090
ENSMUSG00000076066,,,,,,Mir223
ENSMUSG00000088027,,,,,,Gm22144
ENSMUSG00000064778,,,,,,Snord59a
ENSMUSG00000088160,,,,,,Gm23538
ENSMUSG00000088170,,,,,,Gm25219
ENSMUSG00000065725,,,,,,Gm26165
ENSMUSG00000065394,ENSMAUG00000003695,Mir25,98.8095,98.8095,1,Mir25
ENSMUSG00000098325,,,,,,Mir7048
ENSMUSG00000077192,,,,,,Snora17
ENSMUSG00000080359,,,,,,Gm26250
ENSMUSG00000093291,,,,,,Mir299b
ENSMUSG00000098706,,,,,,Mir6979
ENSMUSG00000064398,,,,,,Gm23628
ENSMUSG00000092909,,,,,,Gm25732
ENSMUSG00000088924,,,,,,Gm24298
ENSMUSG00000088611,,,,,,Gm22483
ENSMUSG00000077493,ENSMAUG00000002540,Snord91a,81.7204,83.5165,1,Snord91a
ENSMUSG00000077738,,,,,,Gm23607
ENSMUSG00000088554,,,,,,Gm22097
ENSMUSG00000065165,,,,,,Gm23815
ENSMUSG00000064755,,,,,,Gm26328
ENSMUSG00000099219,,,,,,Gm27680
ENSMUSG00000070138,,,,,,Mir452
ENSMUSG00000077110,,,,,,Gm22427
ENSMUSG00000093129,,,,,,Gm24368
ENSMUSG00000094702,,,,,,Gm24485
ENSMUSG00000078024,ENSMAUG00000006967,Mir883b,87.1795,86.076,1,Mir883b
ENSMUSG00000065943,,,,,,Gm23794
ENSMUSG00000093238,,,,,,Mir9-3
ENSMUSG00000089497,,,,,,Gm26360
ENSMUSG00000098574,,,,,,Mir7037
ENSMUSG00000094824,,,,,,Gm23803
ENSMUSG00000065572,,,,,,Mir130b
ENSMUSG00000098656,,,,,,Mir7028
ENSMUSG00000080498,,,,,,Gm26302
ENSMUSG00000106412,,,,,,Gm44460
ENSMUSG00000065747,,,,,,Gm25006
ENSMUSG00000093994,,,,,,Gm26498
ENSMUSG00000092752,,,,,,Mir3473a
ENSMUSG00000077553,,,,,,Gm23176
ENSMUSG00000095749,,,,,,n-R5s141
ENSMUSG00000099283,,,,,,Mir6912
ENSMUSG00000098497,,,,,,Mir6932
ENSMUSG00000094411,,,,,,Snord16a
ENSMUSG00000084484,,,,,,Gm23788
ENSMUSG00000094663,,,,,,Gm25626
ENSMUSG00000065070,,,,,,n-R5s196
ENSMUSG00000080499,,,,,,Gm25338
ENSMUSG00000084688,,,,,,n-R5s43
ENSMUSG00000064727,,,,,,Gm25853
ENSMUSG00000077707,,,,,,Gm24070
ENSMUSG00000088075,,,,,,Gm22816
ENSMUSG00000106670,,,,,,Gm44347
ENSMUSG00000070078,,,,,,Mir463
ENSMUSG00000095942,,,,,,Gm25198
ENSMUSG00000088863,,,,,,Gm23067
ENSMUSG00000094270,,,,,,Gm22291
ENSMUSG00000077081,,,,,,Gm23701
ENSMUSG00000077485,,,,,,Gm25275
ENSMUSG00000098493,,,,,,Mir6383
ENSMUSG00000099299,,,,,,Gm27722
ENSMUSG00000065524,,,,,,Mir135a-2
ENSMUSG00000095740,,,,,,Gm22474
ENSMUSG00000096683,,,,,,Gm25988
ENSMUSG00000080671,,,,,,Gm23335
ENSMUSG00000088905,,,,,,Gm25439
ENSMUSG00000094255,,,,,,Gm25633
ENSMUSG00000105131,,,,,,Gm47306
ENSMUSG00000092673,,,,,,Mir3067
ENSMUSG00000094937,,,,,,Gm23770
ENSMUSG00000093355,,,,,,Snora26
ENSMUSG00000089322,,,,,,Gm25977
ENSMUSG00000064515,,,,,,n-R5s162
ENSMUSG00000077125,,,,,,Gm26399
ENSMUSG00000064588,,,,,,n-R5s74
ENSMUSG00000077802,,,,,,n-R5s52
ENSMUSG00000065441,,,,,,Mir128-2
ENSMUSG00000089558,,,,,,Gm24174
ENSMUSG00000089590,,,,,,Gm26160
ENSMUSG00000098969,ENSMAUG00000006348,Gm27695,95.6044,88.7755,1,Gm27695
ENSMUSG00000098265,ENSMAUG00000004711,,74.5763,79.2793,0,Gm27517
ENSMUSG00000096182,,,,,,Gm23308
ENSMUSG00000088354,,,,,,Gm27592
ENSMUSG00000089094,,,,,,Gm25659
ENSMUSG00000098878,,,,,,Gm27964
ENSMUSG00000080627,,,,,,Gm22677
ENSMUSG00000077197,,,,,,Gm22268
ENSMUSG00000064781,,,,,,Gm22686
ENSMUSG00000087793,,,,,,Gm25967
ENSMUSG00000089508,,,,,,Gm23473
ENSMUSG00000077524,,,,,,n-R5s67
ENSMUSG00000092723,,,,,,Gm24804
ENSMUSG00000064845,,,,,,Gm26203
ENSMUSG00000077939,ENSMAUG00000004839,,64,63.1579,0,Gm24133
ENSMUSG00000098809,,,,,,Gm27471
ENSMUSG00000065173,,,,,,Gm22127
ENSMUSG00000088996,,,,,,Gm22765
ENSMUSG00000064806,,,,,,Gm24038
ENSMUSG00000095635,,,,,,Gm22951
ENSMUSG00000098695,,,,,,Gm27618
ENSMUSG00000077180,,,,,,Gm25094
ENSMUSG00000088248,,,,,,Mir1969
ENSMUSG00000092981,ENSMAUG00000004718,Mir5125,99.7468,99.7468,1,Mir5125
ENSMUSG00000077616,,,,,,Gm25502
ENSMUSG00000089586,,,,,,Gm25348
ENSMUSG00000089481,,,,,,Gm24738
ENSMUSG00000089018,,,,,,Gm25521
ENSMUSG00000087858,,,,,,Gm22795
ENSMUSG00000084714,,,,,,Gm24631
ENSMUSG00000088671,,,,,,Gm23662
ENSMUSG00000089161,,,,,,Gm24130
ENSMUSG00000087812,,,,,,Gm25115
ENSMUSG00000099214,,,,,,Mir6365
ENSMUSG00000093363,,,,,,Gm22002
ENSMUSG00000093354,,,,,,Mir125b-1
ENSMUSG00000077643,,,,,,Gm24985
ENSMUSG00000065418,,,,,,Mir322
ENSMUSG00000089184,,,,,,Gm22947
ENSMUSG00000080582,,,,,,Gm24907
ENSMUSG00000095031,,,,,,Gm22348
ENSMUSG00000093269,,,,,,Mir5124a
ENSMUSG00000096208,,,,,,Gm22070
ENSMUSG00000106468,,,,,,Gm47282
ENSMUSG00000093158,,,,,,Gm25036
ENSMUSG00000093092,,,,,,Gm22643
ENSMUSG00000065231,,,,,,Gm22972
ENSMUSG00000088654,,,,,,Gm24850
ENSMUSG00000065483,,,,,,Mir181c
ENSMUSG00000064460,,,,,,Gm25080
ENSMUSG00000076312,ENSMAUG00000007142,Mir499,97.4684,97.4684,1,Mir499
ENSMUSG00000088477,,,,,,Gm23082
ENSMUSG00000089363,,,,,,Gm23821
ENSMUSG00000064507,,,,,,n-R5s94
ENSMUSG00000064443,,,,,,Gm26226
ENSMUSG00000089312,,,,,,Gm22257
ENSMUSG00000092734,,,,,,Mir5100
ENSMUSG00000065084,,,,,,Gm26496
ENSMUSG00000047189,,,,,,Gm9818
ENSMUSG00000095091,,,,,,Gm23660
ENSMUSG00000093802,,,,,,Gm23619
ENSMUSG00000105569,,,,,,Gm44450
ENSMUSG00000088580,,,,,,Gm22968
ENSMUSG00000106021,,,,,,Gm44316
ENSMUSG00000105200,ENSMAUG00000006588,Mir378a,100,100,1,Mir378a
ENSMUSG00000084466,,,,,,Gm22960
ENSMUSG00000076392,,,,,,Gm25992
ENSMUSG00000089392,,,,,,Gm23023
ENSMUSG00000096605,,,,,,Gm26200
ENSMUSG00000088099,,,,,,Gm23673
ENSMUSG00000104755,,,,,,Mir677
ENSMUSG00000064492,,,,,,Gm22060
ENSMUSG00000080401,,,,,,Gm23653
ENSMUSG00000106179,,,,,,Gm47300
ENSMUSG00000095542,,,,,,Gm24618
ENSMUSG00000084460,,,,,,Gm22957
ENSMUSG00000088983,,,,,,Mir1952
ENSMUSG00000065739,,,,,,Gm24493
ENSMUSG00000076258,,,,,,Gm23935
ENSMUSG00000079016,,,,,,Gm11034
ENSMUSG00000098833,,,,,,Mir6349
ENSMUSG00000095446,,,,,,Gm25730
ENSMUSG00000098578,,,,,,Gm27449
ENSMUSG00000092647,,,,,,Gm22234
ENSMUSG00000092802,,,,,,Gm26460
ENSMUSG00000065246,,,,,,Gm22297
ENSMUSG00000065936,,,,,,Gm25628
ENSMUSG00000073492,,,,,,Gm10521
ENSMUSG00000089619,,,,,,Gm23777
ENSMUSG00000098664,ENSMAUG00000006302,Gm27588,85.5513,85.5513,1,Gm27588
ENSMUSG00000077409,,,,,,Gm25416
ENSMUSG00000076041,,,,,,Mir20b
ENSMUSG00000096181,,,,,,Gm23307
ENSMUSG00000052779,,,,,,4833418N17Rik
ENSMUSG00000080396,,,,,,Snord111
ENSMUSG00000064476,,,,,,Gm23405
ENSMUSG00000084443,,,,,,n-R5s214
ENSMUSG00000099228,,,,,,Gm28018
ENSMUSG00000089228,,,,,,Gm25044
ENSMUSG00000095977,,,,,,Gm23513
ENSMUSG00000077737,,,,,,Snord72
ENSMUSG00000065198,,,,,,Gm23462
ENSMUSG00000084621,,,,,,Gm25106
ENSMUSG00000065410,,,,,,Mir298
ENSMUSG00000079764,,,,,,AC087559.1
ENSMUSG00000094139,,,,,,Gm22263
ENSMUSG00000098326,ENSMAUG00000006013,Dlx6os1,90.411,92.9577,1,Dlx6os1
ENSMUSG00000064728,,,,,,Gm25851
ENSMUSG00000088125,,,,,,Gm26070
ENSMUSG00000094976,,,,,,Gm25257
ENSMUSG00000077574,,,,,,Gm24887
ENSMUSG00000070126,,,,,,Mir199a-2
ENSMUSG00000088722,,,,,,Gm22211
ENSMUSG00000096191,,,,,,Gm26135
ENSMUSG00000093997,,,,,,Gm26499
ENSMUSG00000084633,,,,,,Gm23886
ENSMUSG00000095676,,,,,,Gm25099
ENSMUSG00000077832,,,,,,Gm26051
ENSMUSG00000098522,,,,,,Mir6412
ENSMUSG00000093241,,,,,,Mir3108
ENSMUSG00000094407,,,,,,Gm23141
ENSMUSG00000084523,,,,,,Mir1903
ENSMUSG00000058281,,,,,,Gm10038
ENSMUSG00000098749,,,,,,Gm27477
ENSMUSG00000077716,,,,,,Gm25725
ENSMUSG00000076037,,,,,,Gm22752
ENSMUSG00000096095,,,,,,Gm26332
ENSMUSG00000077241,,,,,,Gm23272
ENSMUSG00000088816,,,,,,Gm22387
ENSMUSG00000077698,,,,,,Snord12
ENSMUSG00000089138,,,,,,Gm24773
ENSMUSG00000076042,,,,,,Mir710
ENSMUSG00000087967,,,,,,Gm25391
ENSMUSG00000089461,,,,,,Gm23698
ENSMUSG00000089259,,,,,,Gm25712
ENSMUSG00000098498,,,,,,Mir8099-1
ENSMUSG00000095796,,,,,,Gm26297
ENSMUSG00000088335,,,,,,Gm22843
ENSMUSG00000087911,,,,,,Gm24913
ENSMUSG00000065083,,,,,,n-R5s205
ENSMUSG00000088603,,,,,,Gm24192
ENSMUSG00000077714,,,,,,Snord17
ENSMUSG00000098604,,,,,,Gm27295
ENSMUSG00000099086,,,,,,Gm27622
ENSMUSG00000077755,,,,,,Gm23531
ENSMUSG00000074837,,,,,,Gm10770
ENSMUSG00000088152,,,,,,Gm25572
ENSMUSG00000065282,,,,,,Gm24455
ENSMUSG00000098431,,,,,,Mir7666
ENSMUSG00000105839,,,,,,Gm44456
ENSMUSG00000105220,,,,,,Mir497
ENSMUSG00000077406,,,,,,Gm25421
ENSMUSG00000080666,,,,,,Gm25000
ENSMUSG00000088647,,,,,,Gm26487
ENSMUSG00000098338,,,,,,Mir6941
ENSMUSG00000096895,,,,,,Gm25245
ENSMUSG00000099226,,,,,,Mir7091
ENSMUSG00000105754,,,,,,Gm23604
ENSMUSG00000089279,,,,,,Gm24554
ENSMUSG00000088254,,,,,,Gm24289
ENSMUSG00000088666,,,,,,Gm25329
ENSMUSG00000077015,,,,,,Gm22190
ENSMUSG00000077001,,,,,,Mir544
ENSMUSG00000093192,,,,,,Gm22877
ENSMUSG00000089317,ENSMAUG00000003500,Snord123,95.7747,97.1429,1,Snord123
ENSMUSG00000089143,,,,,,Gm25268
ENSMUSG00000095186,,,,,,Gm10718
ENSMUSG00000080566,,,,,,Gm26044
ENSMUSG00000065347,,,,,,Gm25583
ENSMUSG00000088533,,,,,,Gm24998
ENSMUSG00000098553,,,,,,Mir3569
ENSMUSG00000088683,,,,,,Gm24858
ENSMUSG00000084450,,,,,,Gm24595
ENSMUSG00000064964,,,,,,Gm25147
ENSMUSG00000077836,,,,,,Gm26052
ENSMUSG00000088706,,,,,,Gm25552
ENSMUSG00000077677,,,,,,Gm24468
ENSMUSG00000064694,,,,,,Gm24146
ENSMUSG00000105626,,,,,,Gm44496
ENSMUSG00000076313,,,,,,Mir665
ENSMUSG00000089111,,,,,,Gm25907
ENSMUSG00000105884,,,,,,Gm22711
ENSMUSG00000077703,,,,,,Gm24066
ENSMUSG00000095047,,,,,,Gm22852
ENSMUSG00000098802,,,,,,Mir7046
ENSMUSG00000099169,,,,,,Mir7j
ENSMUSG00000092702,,,,,,Gm24514
ENSMUSG00000080558,,,,,,Gm22091
ENSMUSG00000089183,,,,,,Gm22946
ENSMUSG00000065552,,,,,,Mir302a
ENSMUSG00000098487,,,,,,Mir6899
ENSMUSG00000065387,,,,,,n-R5s85
ENSMUSG00000077546,,,,,,Gm22020
ENSMUSG00000088278,,,,,,Gm23121
ENSMUSG00000080410,,,,,,Gm26472
ENSMUSG00000065414,,,,,,Mir138-1
ENSMUSG00000077601,,,,,,Gm22674
ENSMUSG00000095769,,,,,,Gm21891
ENSMUSG00000094026,,,,,,Gm23002
ENSMUSG00000064436,,,,,,Gm25589
ENSMUSG00000098881,,,,,,Mir6927
ENSMUSG00000095911,,,,,,Gm24528
ENSMUSG00000065392,,,,,,Gm25894
ENSMUSG00000099205,,,,,,Gm27944
ENSMUSG00000092990,,,,,,Mir466q
ENSMUSG00000104848,,,,,,Gm22149
ENSMUSG00000077470,,,,,,Gm24789
ENSMUSG00000095507,,,,,,Gm22447
ENSMUSG00000088209,,,,,,Gm23752
ENSMUSG00000093919,,,,,,Gm20760
ENSMUSG00000080330,,,,,,Gm22468
ENSMUSG00000077501,,,,,,Gm24230
ENSMUSG00000064471,,,,,,Gm23406
ENSMUSG00000094541,,,,,,Gm24089
ENSMUSG00000087946,,,,,,Gm24248
ENSMUSG00000093902,,,,,,Gm25021
ENSMUSG00000096785,,,,,,n-R5s130
ENSMUSG00000095805,,,,,,Gm22092
ENSMUSG00000065372,,,,,,Gm22741
ENSMUSG00000094129,,,,,,Gm23944
ENSMUSG00000094466,,,,,,Gm24308
ENSMUSG00000046747,,,,,,Gm9812
ENSMUSG00000098883,,,,,,Gm27430
ENSMUSG00000084745,,,,,,Gm25290
ENSMUSG00000098660,,,,,,Mir6336
ENSMUSG00000077285,,,,,,Gm26394
ENSMUSG00000092732,,,,,,Gm24025
ENSMUSG00000089443,,,,,,Gm22528
ENSMUSG00000096677,,,,,,Gm24518
ENSMUSG00000098792,,,,,,Gm27401
ENSMUSG00000093170,ENSMAUG00000007308,,60,71.1864,0,Gm23873
ENSMUSG00000093170,ENSMAUG00000007516,,61.4286,72.8814,0,Gm23873
ENSMUSG00000093170,ENSMAUG00000007500,,55.7143,66.1017,0,Gm23873
ENSMUSG00000093170,ENSMAUG00000007364,,57.1429,67.7966,0,Gm23873
ENSMUSG00000093170,ENSMAUG00000007600,,61.4286,72.8814,0,Gm23873
ENSMUSG00000093170,ENSMAUG00000007488,,62.8571,74.5763,0,Gm23873
ENSMUSG00000093170,ENSMAUG00000007622,,61.4286,72.8814,0,Gm23873
ENSMUSG00000093170,ENSMAUG00000007384,,52.8571,64.9123,0,Gm23873
ENSMUSG00000093170,ENSMAUG00000007474,,57.1429,63.4921,0,Gm23873
ENSMUSG00000093170,ENSMAUG00000007345,,60,71.1864,0,Gm23873
ENSMUSG00000093170,ENSMAUG00000007328,,60,71.1864,0,Gm23873
ENSMUSG00000087717,,,,,,Gm25824
ENSMUSG00000089298,,,,,,Gm24636
ENSMUSG00000088482,,,,,,Gm23641
ENSMUSG00000096633,,,,,,Gm22170
ENSMUSG00000092792,,,,,,Gm22694
ENSMUSG00000089593,,,,,,Gm26159
ENSMUSG00000088211,,,,,,Gm22083
ENSMUSG00000098823,,,,,,Mir8111
ENSMUSG00000065385,,,,,,n-R5s153
ENSMUSG00000078041,,,,,,Mir292
ENSMUSG00000098981,,,,,,Mir7236
ENSMUSG00000116057,ENSMAUG00000000188,,71.8121,71.8121,0,Vmn1r216
ENSMUSG00000065368,,,,,,Gm24414
ENSMUSG00000095183,,,,,,n-R5s138
ENSMUSG00000099259,,,,,,Mir6922
ENSMUSG00000093013,,,,,,Gm22461
ENSMUSG00000096648,,,,,,Gm24027
ENSMUSG00000077571,,,,,,Snora36b
ENSMUSG00000089560,,,,,,Gm24668
ENSMUSG00000065468,,,,,,Mir26b
ENSMUSG00000064761,,,,,,Gm23514
ENSMUSG00000088304,,,,,,Gm24504
ENSMUSG00000095132,,,,,,Rnu6
ENSMUSG00000087836,,,,,,Gm23956
ENSMUSG00000106046,,,,,,Gm44462
ENSMUSG00000070104,,,,,,Mir471
ENSMUSG00000072898,,,,,,Gm10434
ENSMUSG00000084645,,,,,,Gm24380
ENSMUSG00000095744,,,,,,Gm22476
ENSMUSG00000077258,,,,,,Gm26082
ENSMUSG00000095868,,,,,,Gm23136
ENSMUSG00000094771,,,,,,Gm23860
ENSMUSG00000094587,,,,,,Gm26366
ENSMUSG00000077652,,,,,,Gm23322
ENSMUSG00000099052,,,,,,Gm27793
ENSMUSG00000088387,,,,,,Gm24691
ENSMUSG00000065669,,,,,,Gm22581
ENSMUSG00000070258,,,,,,Gm25207
ENSMUSG00000074970,,,,,,Gm10794
ENSMUSG00000088702,,,,,,Gm25556
ENSMUSG00000088331,,,,,,Gm22846
ENSMUSG00000064693,,,,,,Gm24150
ENSMUSG00000088994,,,,,,Gm23046
ENSMUSG00000077351,,,,,,Gm24350
ENSMUSG00000098405,,,,,,Gm27414
ENSMUSG00000065291,,,,,,Gm26125
ENSMUSG00000098904,,,,,,Mir6998
ENSMUSG00000088000,,,,,,Gm25493
ENSMUSG00000076371,,,,,,Gm22368
ENSMUSG00000080610,,,,,,Snord110
ENSMUSG00000065236,,,,,,n-R5s197
ENSMUSG00000077348,,,,,,Gm24665
ENSMUSG00000077420,,,,,,Gm24282
ENSMUSG00000094161,,,,,,Gm21904
ENSMUSG00000088484,,,,,,Gm23592
ENSMUSG00000088284,,,,,,Gm23588
ENSMUSG00000084458,,,,,,Mir1907
ENSMUSG00000088735,,,,,,Gm23897
ENSMUSG00000080434,,,,,,Gm23177
ENSMUSG00000098379,,,,,,Mir6347
ENSMUSG00000065396,,,,,,Mir99b
ENSMUSG00000099309,,,,,,Mir7085
ENSMUSG00000098963,,,,,,Gm27699
ENSMUSG00000093428,,,,,,Gm26318
ENSMUSG00000089369,,,,,,Gm23819
ENSMUSG00000064923,,,,,,Gm22042
ENSMUSG00000092718,,,,,,Gm22860
ENSMUSG00000084641,,,,,,n-R5s21
ENSMUSG00000064696,,,,,,Gm24148
ENSMUSG00000084437,,,,,,Gm23428
ENSMUSG00000093515,,,,,,Mir1231
ENSMUSG00000096083,,,,,,Gm10428
ENSMUSG00000092719,,,,,,Gm22859
ENSMUSG00000077240,,,,,,Gm23271
ENSMUSG00000088374,,,,,,Gm22882
ENSMUSG00000095102,,,,,,n-R5s167
ENSMUSG00000065811,,,,,,Gm24695
ENSMUSG00000105847,,,,,,Mir7650
ENSMUSG00000088437,,,,,,Gm24198
ENSMUSG00000088402,,,,,,Gm25887
ENSMUSG00000077696,,,,,,n-R5s172
ENSMUSG00000064467,,,,,,n-R5s37
ENSMUSG00000087860,,,,,,Gm24441
ENSMUSG00000088324,,,,,,Gm25669
ENSMUSG00000089081,,,,,,Gm24002
ENSMUSG00000077678,,,,,,Gm24318
ENSMUSG00000076972,,,,,,Mir193b
ENSMUSG00000095738,ENSMAUG00000005105,U5,96.5517,95.7265,1,Gm25313
ENSMUSG00000070073,,,,,,Mir470
ENSMUSG00000096163,,,,,,Gm24142
ENSMUSG00000063905,,,,,,Gm10139
ENSMUSG00000089208,,,,,,Gm26216
ENSMUSG00000098282,,,,,,Mir6936
ENSMUSG00000089358,,,,,,Gm25491
ENSMUSG00000096274,,,,,,Gm24766
ENSMUSG00000106281,,,,,,Gm44346
ENSMUSG00000104537,,,,,,Gm44303
ENSMUSG00000064830,,,,,,Gm25699
ENSMUSG00000088116,,,,,,Gm24063
ENSMUSG00000065490,,,,,,Mir30c-1
ENSMUSG00000076303,,,,,,Gm23061
ENSMUSG00000080595,,,,,,Gm22031
ENSMUSG00000064726,,,,,,Gm25854
ENSMUSG00000095884,,,,,,Gm26431
ENSMUSG00000092870,,,,,,Mir3061
ENSMUSG00000106608,,,,,,Mir466b-1
ENSMUSG00000088077,,,,,,Gm22814
ENSMUSG00000096550,ENSMAUG00000001477,,26.8191,60,0,Gm16367
ENSMUSG00000065521,,,,,,Mir296
ENSMUSG00000099105,,,,,,Mir7007
ENSMUSG00000093242,,,,,,Gm24574
ENSMUSG00000065360,,,,,,Gm24412
ENSMUSG00000094890,,,,,,Gm22285
ENSMUSG00000105844,,,,,,Gm24350
ENSMUSG00000089616,,,,,,Gm23775
ENSMUSG00000105014,,,,,,Gm44367
ENSMUSG00000106409,,,,,,Mir7092
ENSMUSG00000064555,,,,,,Gm24626
ENSMUSG00000089546,,,,,,Gm25839
ENSMUSG00000064842,,,,,,Gm26206
ENSMUSG00000084673,,,,,,n-R5s191
ENSMUSG00000098775,,,,,,Gm27435
ENSMUSG00000064822,,,,,,Gm24292
ENSMUSG00000106591,,,,,,Gm47286
ENSMUSG00000088175,,,,,,Gm23101
